43946	Management of patients with refractory angina: Canadian Cardiovascular Society/Canadian Pain Society joint guidelines	C0002962	Ischemic_Heart_Disease	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
44345	Diagnosis and management of chronic obstructive pulmonary disease (COPD)	C0302378	COPD_and_Bronchiectasis	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
45001	Monitoring of nonsteroidal immunosuppressive drugs in patients with lung disease and lung transplant recipients: American College of Chest Physicians evidence-based clinical practice guidelines	C0018801	Heart_failure	impact	4	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
45138	Recommendations for antithrombotic agents for the prevention of stroke and systemic embolism in patients with atrial fibrillation	C0004238	Atrial fibrillation	impact	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
45378	Guideline for the laboratory diagnosis of functional iron deficiency	C0022661	Chronic_Kidney_Disease	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
45523	Health maintenance in the long term care setting	C0029456	Osteoporosis	impact	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
45527	Diabetes management in the long term care setting	C0154183	Diabetes_mellitus	impact	3	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
46239	Healthy lifestyles	C0011849	Diabetes_mellitus	impact	6	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
46240	Prevention and management of obesity for adults	C0028754	Obesity	impact	4	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
46241	Stable coronary artery disease	C0002962	Ischemic_Heart_Disease	impact	3	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
46422	American Academy of Orthopaedic Surgeons clinical practice guideline on the treatment of osteoarthritis of the knee, 2nd edition	C0157926	Arthritis	impact	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
46510	KDIGO 2012 clinical practice guideline for the evaluation and management of chronic kidney disease	C0022661	Chronic_Kidney_Disease	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
46910	2012 update of the Canadian Cardiovascular Society guidelines for the diagnosis and treatment of dyslipidemia for the prevention of cardiovascular disease in the adult	C0154251	Hyperlipidemia	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
46946	Ottawa Panel evidence-based clinical practice guidelines for aerobic walking programs in the management of osteoarthritis	C0157965	Arthritis	impact	3	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
47027	Obesity prevention and management	C0028754	Obesity	impact	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
47030	Heart failure in adults	C0018801	Heart_failure	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
47315	Adult depression in primary care	C0024517	Depression	impact	9	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
47538	A.S.P.E.N. clinical guidelines: nutrition support of hospitalized adult patients with obesity	C0028754	Obesity	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
47543	Diagnosis and treatment of osteoporosis	C0029456	Osteoporosis	impact	6	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
47783	Lipid management in adults	C0154251	Hyperlipidemia	impact	3	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
47807	British HIV Association guidelines for the treatment of HIV-1-positive adults with antiretroviral therapy 2012	C0022661	Chronic_Kidney_Disease	impact	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
47860	Clinical practice guideline on the comprehensive care of people with Alzheimer\'s disease and other dementias	C0002395	Alzheimer's_Disease/Alzheimer's_Disease_and_Related_Disorders_ or_Senile_Dementia	impact	5	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
47862	Osteoarthritis. Care and management in adults	C0029408	Arthritis	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
47865	Clinical practice guideline for diabetes mellitus type 1	C0011881	Diabetes_mellitus	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48210	The official positions of the International Society for Clinical Densitometry: indications of use and reporting of DXA for body composition	C0028754	Obesity	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48285	ACR Appropriateness Criteria&amp;reg; dementia and movement disorders	C0002395	Alzheimer's_Disease/Alzheimer's_Disease_and_Related_Disorders_ or_Senile_Dementia	impact	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48337	2013 ACC/AHA guideline on the treatment of blood cholesterol to reduce atherosclerotic cardiovascular risk in adults: a report of the American College of Cardiology/American Heart Association Task Force on Practice Guidelines	C0154251	Hyperlipidemia	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48338	2013 AHA/ACC guideline on lifestyle management to reduce cardiovascular risk: a report of the American College of Cardiology/American Heart Association Task Force on Practice Guidelines	C0154251	Hyperlipidemia	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48339	2013 AHA/ACC/TOS guideline for the management of overweight and obesity in adults: a report of the American College of Cardiology/American Heart Association Task Force on Practice Guidelines and The Obesity Society	C0028754	Obesity	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48340	2013 ACC/AHA guideline on the assessment of cardiovascular risk: a report of the American College of Cardiology/American Heart Association Task Force on Practice Guidelines	C0022661	Chronic_Kidney_Disease	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48368	Guidelines for laparoscopic peritoneal dialysis access surgery	C0035078	Chronic_Kidney_Disease	impact	4	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48457	International ERS/ATS guidelines on definition, evaluation and treatment of severe asthma	C0004096	Asthma	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48530	VA/DoD clinical practice guideline for the non-surgical management of hip and knee osteoarthritis	C0157964	Arthritis	impact	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48544	Diagnosis and management of type 2 diabetes mellitus in adults	C0342257	Diabetes_mellitus	impact	3	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48565	Bipolar disorder: the assessment and management of bipolar disorder in adults, children and young people in primary and secondary care	C0236780	Depression	impact	4	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48761	Adult weight management evidence-based nutrition practice guideline	C0028754	Obesity	impact	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48762	Prevention of type 2 diabetes evidence-based nutrition practice guideline	C0375113	Diabetes_mellitus	impact	10	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48763	Energy expenditure: measuring resting metabolic rate (RMR) in the critically ill evidence-based nutrition practice guideline	C0028754	Obesity	impact	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48783	Multisociety consensus quality improvement guidelines for intraarterial catheter-directed treatment of acute ischemic stroke from the American Society of Neuroradiology, Canadian Interventional Radiology Association, Cardiovascular and Interventional Radiology Society of Europe, Society for Cardiac Angiography and Interventions, Society of Interventional Radiology, Society of NeuroInterventional Surgery, European Society of Minimally Invasive Neurological Therapy, Society of Vascular and Interventional Neurology	C0375290	Stroke_or_TIA	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48858	VA/DoD clinical practice guideline for the diagnosis and management of hypertension in the primary care setting	C0022661	Chronic_Kidney_Disease	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48872	Obesity: identification, assessment and management of overweight and obesity in children, young people and adults	C0028754	Obesity	impact	3	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48950	VA/DoD clinical practice guideline for the management of dyslipidemia for cardiovascular risk reduction	C0348494	Hyperlipidemia	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48951	VA/DoD clinical practice guideline for the management of chronic kidney disease in primary care	C0022661	Chronic_Kidney_Disease	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
48952	VA/DoD clinical practice guideline for the management of chronic obstructive pulmonary disease	C0302378	COPD_and_Bronchiectasis	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
49013	Recommendations for prevention of weight gain and use of behavioural and pharmacological interventions to manage overweight and obesity in adults in primary care	C0028754	Obesity	impact	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
49133	Prevention of acute exacerbations of COPD: American College of Chest Physicians and Canadian Thoracic Society guideline	C0302378	COPD_and_Bronchiectasis	impact	5	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62534>	full_syn	0
25629	VA/DoD clinical practice guideline for the management of stroke rehabilitation	C0004238	Atrial fibrillation	fes	6	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62541>	full_syn	
34091	Stroke rehabilitation. In: Canadian best practice recommendations for stroke care	C0028790	Stroke_or_TIA	fes	4	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62541>	full_syn	
34447	Oral hygiene care for functionally dependent and cognitively impaired older adults	C0002395	Alzheimer's_Disease/Alzheimer's_Disease_and_Related_Disorders_ or_Senile_Dementia	als	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62577>	full_syn	
48285	ACR Appropriateness Criteria&amp;reg; dementia and movement disorders	C0002395	Alzheimer's_Disease/Alzheimer's_Disease_and_Related_Disorders_ or_Senile_Dementia	als	6	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62577>	full_syn	
24599	Allergic Rhinitis and its Impact on Asthma (ARIA) 2010 revision	C0004096	Asthma	allergen	14	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62651>	preferred_name	0
35922	Consultation and referral guidelines citing the evidence: how the allergist/immunologist can help	C0004096	Asthma	allergen	19	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62651>	preferred_name	0
37691	Allergen immunotherapy: a practice parameter third update	C0004096	Asthma	allergen	99	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62651>	preferred_name	0
37780	Pathogenesis, prevalence, diagnosis, and management of exercise-induced bronchoconstriction: a practice parameter	C0004096	Asthma	allergen	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62651>	preferred_name	0
38255	Diagnosis and management of asthma	C0004096	Asthma	allergen	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62651>	preferred_name	0
38693	General principles for the diagnosis and management of asthma	C0004096	Asthma	allergen	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62651>	preferred_name	0
47572	Asthma. In: Pulmonary (acute &amp;amp; chronic)&lt;/div&gt;	C0004096	Asthma	allergen	3	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62651>	preferred_name	0
48457	International ERS/ATS guidelines on definition, evaluation and treatment of severe asthma	C0004096	Asthma	allergen	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62651>	preferred_name	0
23900	Evaluation of patients for ventricular dysfunction and heart failure: HFSA 2010 comprehensive heart failure practice guideline	C0018801	Heart_failure	uric acid	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62652>	preferred_name	0
34113	Cardiometabolic risk management guidelines in primary care	C0024517	Depression	uric acid	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62652>	preferred_name	0
37693	American Association of Clinical Endocrinologists\' guidelines for management of dyslipidemia and prevention of atherosclerosis	C0011849	Diabetes_mellitus	uric acid	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62652>	preferred_name	0
46510	KDIGO 2012 clinical practice guideline for the evaluation and management of chronic kidney disease	C0022661	Chronic_Kidney_Disease	uric acid	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62652>	preferred_name	0
47030	Heart failure in adults	C0018801	Heart_failure	uric acid	4	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62652>	preferred_name	0
47783	Lipid management in adults	C0154251	Hyperlipidemia	uric acid	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62652>	preferred_name	0
48337	2013 ACC/AHA guideline on the treatment of blood cholesterol to reduce atherosclerotic cardiovascular risk in adults: a report of the American College of Cardiology/American Heart Association Task Force on Practice Guidelines	C0154251	Hyperlipidemia	uric acid	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62652>	preferred_name	0
13575	Guide to the care of the hospitalized patient with ischemic stroke. 2nd edition	C0375290	Stroke_or_TIA	food	9	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
14328	Stroke. Diagnosis and initial management of acute stroke and transient ischaemic attack (TIA)	C0028790	Stroke_or_TIA	food	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
14329	Identification and management of familial hypercholesterolaemia	C0020474	Hyperlipidemia	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
15290	Occupational therapy practice guidelines for adults with stroke	C0375291	Stroke_or_TIA	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
15712	Clinical practice guidelines on arterial hypertension. 2007 update	C0004096	Asthma	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
16321	Occupational therapy practice guidelines for adults with Alzheimer\'s disease and related disorders	C0002395	Alzheimer's_Disease/Alzheimer's_Disease_and_Related_Disorders_ or_Senile_Dementia	food	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
16396	Obesity in pregnancy	C0028754	Obesity	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
23848	Management of patients with stroke: identification and management of dysphagia. A national clinical guideline	C0375291	Stroke_or_TIA	food	4	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
23849	Management of patients with stroke: rehabilitation, prevention and management of complications, and discharge planning. A national clinical guideline	C0375291	Stroke_or_TIA	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
23904	Disease management, advance directives, and end-of-life care in heart failure: HFSA 2010 comprehensive heart failure practice guideline	C0018801	Heart_failure	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
23908	Evaluation and management of patients with acute decompensated heart failure: HFSA 2010 comprehensive heart failure practice guideline	C0018801	Heart_failure	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
23924	Chronic kidney disease evidence-based nutrition practice guideline	C0011849	Diabetes_mellitus	food	17	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
24049	Healthy eating, physical activity, and healthy weights guideline for public health in Ontario	C0028754	Obesity	food	24	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
24158	Practice guideline for the treatment of patients with major depressive disorder, third edition	C0024517	Depression	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
24173	Rehabilitation. In: Clinical guidelines for stroke management 2010	C0028790	Stroke_or_TIA	food	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
24174	Managing complications. In: Clinical guidelines for stroke management 2010	C0028790	Stroke_or_TIA	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
24192	VA/DoD clinical practice guideline for the management of diabetes mellitus	C0011849	Diabetes_mellitus	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
24594	Guidelines for the practice of diabetes education	C0011849	Diabetes_mellitus	food	3	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
24712	Treatment of dyslipidaemias	C0011849	Diabetes_mellitus	food	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
25311	Endocrine and nutritional management of the post-bariatric surgery patient: an Endocrine Society clinical practice guideline	C0011849	Diabetes_mellitus	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
25316	Screening for osteoporosis: U.S. Preventive Services Task Force recommendation statement	C0029456	Osteoporosis	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
25629	VA/DoD clinical practice guideline for the management of stroke rehabilitation	C0004238	Atrial fibrillation	food	9	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
32493	Parkinson\'s disease in the long-term care setting	C0497327	Alzheimer's_Disease/Alzheimer's_Disease_and_Related_Disorders_ or_Senile_Dementia	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
32645	ACR Appropriateness Criteria&amp;reg; cerebrovascular disease	C0038525	Stroke_or_TIA	food	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
34055	Disease-specific approaches. In: II guidelines for perioperative evaluation	C0010054	Ischemic_Heart_Disease	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
34087	Prevention of stroke. In: Canadian best practice recommendations for stroke care	C0004238	Atrial fibrillation	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
34090	Acute stroke management. In: Canadian best practice recommendations for stroke care	C0028790	Stroke_or_TIA	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
34094	Cross-continuum topics in stroke management. In: Canadian best practice recommendations for stroke care	C0024517	Depression	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
34113	Cardiometabolic risk management guidelines in primary care	C0024517	Depression	food	5	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
34166	Guidelines and recommendations for laboratory analysis in the diagnosis and management of diabetes mellitus	C0011880	Diabetes_mellitus	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
34277	Dietary guidelines for Americans, 2010	C0028754	Obesity	food	6	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
34438	Care of the patient undergoing intracranial pressure monitoring/external ventricular drainage or lumbar drainage	C0038525	Stroke_or_TIA	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
34447	Oral hygiene care for functionally dependent and cognitively impaired older adults	C0002395	Alzheimer's_Disease/Alzheimer's_Disease_and_Related_Disorders_ or_Senile_Dementia	food	5	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
34765	Evidence based practice guidelines for the nutritional management of adults with pressure injuries	C0028754	Obesity	food	3	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
34900	Late (complicated) Parkinson\'s disease	C0497327	Alzheimer's_Disease/Alzheimer's_Disease_and_Related_Disorders_ or_Senile_Dementia	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
34979	2011 ACCF/AHA guideline for coronary artery bypass graft surgery: a report of the American College of Cardiology Foundation/American Heart Association Task Force on Practice Guidelines	C0002962	Ischemic_Heart_Disease	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
35239	Diabetes management at camps for children with diabetes	C0011849	Diabetes_mellitus	food	8	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
35922	Consultation and referral guidelines citing the evidence: how the allergist/immunologist can help	C0004096	Asthma	food	39	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
36628	Clinical practice guideline for type 2 diabetes	C0011881	Diabetes_mellitus	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
36826	Occupational asthma: prevention, identification &amp;amp; management: systematic review &amp;amp; recommendations	C0004096	Asthma	food	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
36893	American College of Rheumatology 2012 recommendations for the use of nonpharmacologic and pharmacologic therapies in osteoarthritis of the hand, hip, and knee	C0029408	Arthritis	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
37691	Allergen immunotherapy: a practice parameter third update	C0004096	Asthma	food	8	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
37693	American Association of Clinical Endocrinologists\' guidelines for management of dyslipidemia and prevention of atherosclerosis	C0011849	Diabetes_mellitus	food	12	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
37710	Screening for and management of obesity in adults: U.S. Preventive Services Task Force recommendation statement	C0028754	Obesity	food	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
37827	Osteoporosis in men: an Endocrine Society clinical practice guideline	C0029456	Osteoporosis	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
37920	ACR Appropriateness Criteria&amp;reg; neuroendocrine imaging	C0028754	Obesity	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
37941	ACR Appropriateness Criteria&amp;reg; renovascular hypertension	C0155621	Hypertension	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
38254	Diagnosis and initial treatment of ischemic stroke	C0028790	Stroke_or_TIA	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
38255	Diagnosis and management of asthma	C0004096	Asthma	food	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
38360	Ottawa Panel evidence-based clinical practice guidelines for the management of osteoarthritis in adults who are obese or overweight	C0028754	Obesity	food	12	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
38413	Osteoporosis	C0029456	Osteoporosis	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
38537	Menopausal hormone therapy for the primary prevention of chronic conditions: U.S. Preventive Services Task Force recommendation statement	C0011849	Diabetes_mellitus	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
38656	BSR and BHPR rheumatoid arthritis guidelines on safety of anti-TNF therapies	C0003873	Arthritis	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
38885	Palliative care for the patient with incurable cancer or advanced disease. Part 2: pain and symptom management	C0868892	Depression	food	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
39320	Diagnosis and treatment of chest pain and acute coronary syndrome (ACS)	C0155626	Ischemic_Heart_Disease	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
39354	European guidelines on cardiovascular disease prevention in clinical practice (version 2012)	C0010054	Ischemic_Heart_Disease	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
39382	Taiwan osteoporosis practice guidelines	C0029456	Osteoporosis	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
39404	Critical illness evidence-based nutrition practice guideline	C0028754	Obesity	food	5	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
39405	Food and nutrition for older adults promoting health and wellness (FNOA)	C0002395	Alzheimer's_Disease/Alzheimer's_Disease_and_Related_Disorders_ or_Senile_Dementia	food	9	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
39539	Management of newly diagnosed type 2 diabetes mellitus (T2DM) in children and adolescents	C0375113	Diabetes_mellitus	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
43766	Preventive activities prior to pregnancy. In: Guidelines for preventive activities in general practice, 8th edition	C0011849	Diabetes_mellitus	food	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
43853	Prevention of chronic disease. In: Guidelines for preventive activities in general practice, 8th edition	C0011849	Diabetes_mellitus	food	6	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
43916	Age-related changes in health. In: Evidence-based geriatric nursing protocols for best practice	C0029456	Osteoporosis	food	1	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
44088	Hyperphosphataemia in chronic kidney disease. Management of hyperphosphataemia in patients with stage 4 or 5 chronic kidney disease	C0022661	Chronic_Kidney_Disease	food	2	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
44984	Bathing persons with dementia	C0002395	Alzheimer's_Disease/Alzheimer's_Disease_and_Related_Disorders_ or_Senile_Dementia	food	3	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
46239	Healthy lifestyles	C0011849	Diabetes_mellitus	food	11	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
46240	Prevention and management of obesity for adults	C0028754	Obesity	food	14	<http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695>	preferred_name	0
