http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0018099
http://bio2rdf.org/pubchem.compound:2118	http://bio2rdf.org/drugbank:DB00404	Alprazolam	http://bio2rdf.org/umls:C0086769
http://bio2rdf.org/pubchem.compound:2083	http://bio2rdf.org/drugbank:DB01001	Salbutamol	http://bio2rdf.org/umls:C0015263
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0008049
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0008049
http://bio2rdf.org/pubchem.compound:2092	http://bio2rdf.org/drugbank:DB00346	Alfuzosin	http://bio2rdf.org/umls:C1704272
http://bio2rdf.org/pubchem.compound:2159	http://bio2rdf.org/drugbank:DB06288	Amisulpride	http://bio2rdf.org/umls:C0011253
http://bio2rdf.org/pubchem.compound:1130	http://bio2rdf.org/drugbank:DB00152	Thiamine	http://bio2rdf.org/umls:C0039841
http://bio2rdf.org/pubchem.compound:1775	http://bio2rdf.org/drugbank:DB00252	Phenytoin	http://bio2rdf.org/umls:C0038220
http://bio2rdf.org/pubchem.compound:2083	http://bio2rdf.org/drugbank:DB01001	Salbutamol	http://bio2rdf.org/umls:C0006266
http://bio2rdf.org/pubchem.compound:2160	http://bio2rdf.org/drugbank:DB00321	Amitriptyline	http://bio2rdf.org/umls:C0086132
http://bio2rdf.org/pubchem.compound:596	http://bio2rdf.org/drugbank:DB05494	CP-4055	http://bio2rdf.org/umls:C1704231
http://bio2rdf.org/pubchem.compound:1775	http://bio2rdf.org/drugbank:DB00252	Phenytoin	http://bio2rdf.org/umls:C0014556
http://bio2rdf.org/pubchem.compound:2162	http://bio2rdf.org/drugbank:DB00381	Amlodipine	http://bio2rdf.org/umls:C0002962
http://bio2rdf.org/pubchem.compound:2187	http://bio2rdf.org/drugbank:DB01217	Anastrozole	http://bio2rdf.org/umls:C0006142
http://bio2rdf.org/pubchem.compound:2162	http://bio2rdf.org/drugbank:DB00381	Amlodipine	http://bio2rdf.org/umls:C0034063
http://bio2rdf.org/pubchem.compound:2159	http://bio2rdf.org/drugbank:DB06288	Amisulpride	http://bio2rdf.org/umls:C0018524
http://bio2rdf.org/pubchem.compound:2145	http://bio2rdf.org/drugbank:DB00357	Aminoglutethimide	http://bio2rdf.org/umls:C0010481
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0003864
http://bio2rdf.org/pubchem.compound:679	http://bio2rdf.org/drugbank:DB01093	Dimethyl sulfoxide	http://bio2rdf.org/umls:C0282488
http://bio2rdf.org/pubchem.compound:119	http://bio2rdf.org/drugbank:DB02530	Gamma(Amino)-Butyric Acid	http://bio2rdf.org/umls:C0917801
http://bio2rdf.org/pubchem.compound:2153	http://bio2rdf.org/drugbank:DB00277	Theophylline	http://bio2rdf.org/umls:C0006266
http://bio2rdf.org/pubchem.compound:2088	http://bio2rdf.org/drugbank:DB00630	Alendronate	http://bio2rdf.org/umls:C0029458
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0037199
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0205204
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0205204
http://bio2rdf.org/pubchem.compound:681	http://bio2rdf.org/drugbank:DB00988	Dopamine	http://bio2rdf.org/umls:C1961112
http://bio2rdf.org/pubchem.compound:2162	http://bio2rdf.org/drugbank:DB00381	Amlodipine	http://bio2rdf.org/umls:C0027051
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0015230
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0015230
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0009443
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0019342
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0019342
http://bio2rdf.org/pubchem.compound:2179	http://bio2rdf.org/drugbank:DB00276	Amsacrine	http://bio2rdf.org/umls:C0023418
http://bio2rdf.org/pubchem.compound:119	http://bio2rdf.org/drugbank:DB02530	Gamma(Amino)-Butyric Acid	http://bio2rdf.org/umls:C0019158
http://bio2rdf.org/pubchem.compound:444	http://bio2rdf.org/drugbank:DB01156	Bupropion	http://bio2rdf.org/umls:C0024517
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0030193
http://bio2rdf.org/pubchem.compound:2083	http://bio2rdf.org/drugbank:DB01001	Salbutamol	http://bio2rdf.org/umls:C0024117
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0276226
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0276226
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0018681
http://bio2rdf.org/pubchem.compound:1978	http://bio2rdf.org/drugbank:DB01193	Acebutolol	http://bio2rdf.org/umls:C0020538
http://bio2rdf.org/pubchem.compound:2153	http://bio2rdf.org/drugbank:DB00277	Theophylline	http://bio2rdf.org/umls:C0034067
http://bio2rdf.org/pubchem.compound:596	http://bio2rdf.org/drugbank:DB05494	CP-4055	http://bio2rdf.org/umls:C0948840
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0234215
http://bio2rdf.org/pubchem.compound:119	http://bio2rdf.org/drugbank:DB02530	Gamma(Amino)-Butyric Acid	http://bio2rdf.org/umls:C0025007
http://bio2rdf.org/pubchem.compound:2141	http://bio2rdf.org/drugbank:DB01143	Amifostine	http://bio2rdf.org/umls:C1140680
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0037195
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0019348
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0019348
http://bio2rdf.org/pubchem.compound:2094	http://bio2rdf.org/drugbank:DB00437	Allopurinol	http://bio2rdf.org/umls:C0018099
http://bio2rdf.org/pubchem.compound:772	http://bio2rdf.org/drugbank:DB00407	Ardeparin	http://bio2rdf.org/umls:C0002965
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0019357
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0019357
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0019693
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0019693
http://bio2rdf.org/pubchem.compound:679	http://bio2rdf.org/drugbank:DB01093	Dimethyl sulfoxide	http://bio2rdf.org/umls:C0004623
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0042769
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0042769
http://bio2rdf.org/pubchem.compound:338	http://bio2rdf.org/drugbank:DB00936	Salicylic acid	http://bio2rdf.org/umls:C0021368
http://bio2rdf.org/pubchem.compound:2088	http://bio2rdf.org/drugbank:DB00630	Alendronate	http://bio2rdf.org/umls:C0029456
http://bio2rdf.org/pubchem.compound:2082	http://bio2rdf.org/drugbank:DB00518	Albendazole	http://bio2rdf.org/umls:C0013502
http://bio2rdf.org/pubchem.compound:2159	http://bio2rdf.org/drugbank:DB06288	Amisulpride	http://bio2rdf.org/umls:C0233469
http://bio2rdf.org/pubchem.compound:2187	http://bio2rdf.org/drugbank:DB01217	Anastrozole	http://bio2rdf.org/umls:C3495917
http://bio2rdf.org/pubchem.compound:888	http://bio2rdf.org/drugbank:DB01378	Magnesium	http://bio2rdf.org/umls:C0024473
http://bio2rdf.org/pubchem.compound:1176	http://bio2rdf.org/drugbank:DB03904	Urea	http://bio2rdf.org/umls:C0009450
http://bio2rdf.org/pubchem.compound:338	http://bio2rdf.org/drugbank:DB00936	Salicylic acid	http://bio2rdf.org/umls:C0376154
http://bio2rdf.org/pubchem.compound:338	http://bio2rdf.org/drugbank:DB00936	Salicylic acid	http://bio2rdf.org/umls:C0026946
http://bio2rdf.org/pubchem.compound:2099	http://bio2rdf.org/drugbank:DB00969	Alosetron	http://bio2rdf.org/umls:C1262211
http://bio2rdf.org/pubchem.compound:1046	http://bio2rdf.org/drugbank:DB00339	Pyrazinamide	http://bio2rdf.org/umls:C0151332
http://bio2rdf.org/pubchem.compound:338	http://bio2rdf.org/drugbank:DB00936	Salicylic acid	http://bio2rdf.org/umls:C0021564
http://bio2rdf.org/pubchem.compound:2170	http://bio2rdf.org/drugbank:DB00543	Amoxapine	http://bio2rdf.org/umls:C0011581
http://bio2rdf.org/pubchem.compound:2118	http://bio2rdf.org/drugbank:DB00404	Alprazolam	http://bio2rdf.org/umls:C0030319
http://bio2rdf.org/pubchem.compound:338	http://bio2rdf.org/drugbank:DB00936	Salicylic acid	http://bio2rdf.org/umls:C0042548
http://bio2rdf.org/pubchem.compound:2092	http://bio2rdf.org/drugbank:DB00346	Alfuzosin	http://bio2rdf.org/umls:C0341742
http://bio2rdf.org/pubchem.compound:137	http://bio2rdf.org/drugbank:DB00855	Aminolevulinic acid	http://bio2rdf.org/umls:C0555198
http://bio2rdf.org/pubchem.compound:444	http://bio2rdf.org/drugbank:DB01156	Bupropion	http://bio2rdf.org/umls:C0085159
http://bio2rdf.org/pubchem.compound:679	http://bio2rdf.org/drugbank:DB01093	Dimethyl sulfoxide	http://bio2rdf.org/umls:C0037274
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C1739133
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C1739133
http://bio2rdf.org/pubchem.compound:2083	http://bio2rdf.org/drugbank:DB01001	Salbutamol	http://bio2rdf.org/umls:C0022876
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0042165
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0042165
http://bio2rdf.org/pubchem.compound:2083	http://bio2rdf.org/drugbank:DB01001	Salbutamol	http://bio2rdf.org/umls:C0004096
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0085393
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0085393
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0234238
http://bio2rdf.org/pubchem.compound:942	http://bio2rdf.org/drugbank:DB00184	Nicotine	http://bio2rdf.org/umls:C0087169
http://bio2rdf.org/pubchem.compound:2094	http://bio2rdf.org/drugbank:DB00437	Allopurinol	http://bio2rdf.org/umls:C0740394
http://bio2rdf.org/pubchem.compound:681	http://bio2rdf.org/drugbank:DB00988	Dopamine	http://bio2rdf.org/umls:C0027051
http://bio2rdf.org/pubchem.compound:2162	http://bio2rdf.org/drugbank:DB00381	Amlodipine	http://bio2rdf.org/umls:C0340288
http://bio2rdf.org/pubchem.compound:772	http://bio2rdf.org/drugbank:DB00407	Ardeparin	http://bio2rdf.org/umls:C0149871
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0019372
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0019372
http://bio2rdf.org/pubchem.compound:2094	http://bio2rdf.org/drugbank:DB00437	Allopurinol	http://bio2rdf.org/umls:C0022650
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0242429
http://bio2rdf.org/pubchem.compound:1125	http://bio2rdf.org/drugbank:DB00360	Tetrahydrobiopterin	http://bio2rdf.org/umls:C0031485
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0041582
http://bio2rdf.org/pubchem.compound:2082	http://bio2rdf.org/drugbank:DB00518	Albendazole	http://bio2rdf.org/umls:C0338437
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0015967
http://bio2rdf.org/pubchem.compound:2094	http://bio2rdf.org/drugbank:DB00437	Allopurinol	http://bio2rdf.org/umls:C0023418
http://bio2rdf.org/pubchem.compound:896	http://bio2rdf.org/drugbank:DB01065	Melatonin	http://bio2rdf.org/umls:C0033139
http://bio2rdf.org/pubchem.compound:338	http://bio2rdf.org/drugbank:DB00936	Salicylic acid	http://bio2rdf.org/umls:C0043037
http://bio2rdf.org/pubchem.compound:119	http://bio2rdf.org/drugbank:DB02530	Gamma(Amino)-Butyric Acid	http://bio2rdf.org/umls:C0009450
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0009450
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0009450
http://bio2rdf.org/pubchem.compound:942	http://bio2rdf.org/drugbank:DB00184	Nicotine	http://bio2rdf.org/umls:C0030920
http://bio2rdf.org/pubchem.compound:2094	http://bio2rdf.org/drugbank:DB00437	Allopurinol	http://bio2rdf.org/umls:C0041981
http://bio2rdf.org/pubchem.compound:119	http://bio2rdf.org/drugbank:DB02530	Gamma(Amino)-Butyric Acid	http://bio2rdf.org/umls:C0035920
http://bio2rdf.org/pubchem.compound:2118	http://bio2rdf.org/drugbank:DB00404	Alprazolam	http://bio2rdf.org/umls:C0086132
http://bio2rdf.org/pubchem.compound:2083	http://bio2rdf.org/drugbank:DB01001	Salbutamol	http://bio2rdf.org/umls:C0034067
http://bio2rdf.org/pubchem.compound:888	http://bio2rdf.org/drugbank:DB01378	Magnesium	http://bio2rdf.org/umls:C0268733
http://bio2rdf.org/pubchem.compound:2094	http://bio2rdf.org/drugbank:DB00437	Allopurinol	http://bio2rdf.org/umls:C0409908
http://bio2rdf.org/pubchem.compound:596	http://bio2rdf.org/drugbank:DB05494	CP-4055	http://bio2rdf.org/umls:C0024299
http://bio2rdf.org/pubchem.compound:2094	http://bio2rdf.org/drugbank:DB00437	Allopurinol	http://bio2rdf.org/umls:C0948643
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0149931
http://bio2rdf.org/pubchem.compound:338	http://bio2rdf.org/drugbank:DB00936	Salicylic acid	http://bio2rdf.org/umls:C0241165
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0019345
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0019345
http://bio2rdf.org/pubchem.compound:1978	http://bio2rdf.org/drugbank:DB01193	Acebutolol	http://bio2rdf.org/umls:C0151744
http://bio2rdf.org/pubchem.compound:2088	http://bio2rdf.org/drugbank:DB00630	Alendronate	http://bio2rdf.org/umls:C0029401
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0040460
http://bio2rdf.org/pubchem.compound:681	http://bio2rdf.org/drugbank:DB00988	Dopamine	http://bio2rdf.org/umls:C0035078
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0184567
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0184567
http://bio2rdf.org/pubchem.compound:2153	http://bio2rdf.org/drugbank:DB00277	Theophylline	http://bio2rdf.org/umls:C0004096
http://bio2rdf.org/pubchem.compound:2153	http://bio2rdf.org/drugbank:DB00277	Theophylline	http://bio2rdf.org/umls:C0008677
http://bio2rdf.org/pubchem.compound:2094	http://bio2rdf.org/drugbank:DB00437	Allopurinol	http://bio2rdf.org/umls:C0024299
http://bio2rdf.org/pubchem.compound:888	http://bio2rdf.org/drugbank:DB01378	Magnesium	http://bio2rdf.org/umls:C0040524
http://bio2rdf.org/pubchem.compound:2153	http://bio2rdf.org/drugbank:DB00277	Theophylline	http://bio2rdf.org/umls:C0024115
http://bio2rdf.org/pubchem.compound:596	http://bio2rdf.org/drugbank:DB05494	CP-4055	http://bio2rdf.org/umls:C0023467
http://bio2rdf.org/pubchem.compound:2141	http://bio2rdf.org/drugbank:DB01143	Amifostine	http://bio2rdf.org/umls:C0043352
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0019360
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0019360
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0033893
http://bio2rdf.org/pubchem.compound:2141	http://bio2rdf.org/drugbank:DB01143	Amifostine	http://bio2rdf.org/umls:C0027947
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0235162
http://bio2rdf.org/pubchem.compound:2118	http://bio2rdf.org/drugbank:DB00404	Alprazolam	http://bio2rdf.org/umls:C0270549
http://bio2rdf.org/pubchem.compound:2082	http://bio2rdf.org/drugbank:DB00518	Albendazole	http://bio2rdf.org/umls:C0009450
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0036916
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0036916
http://bio2rdf.org/pubchem.compound:444	http://bio2rdf.org/drugbank:DB01156	Bupropion	http://bio2rdf.org/umls:C0028043
http://bio2rdf.org/pubchem.compound:1130	http://bio2rdf.org/drugbank:DB00152	Thiamine	http://bio2rdf.org/umls:C0005122
http://bio2rdf.org/pubchem.compound:2141	http://bio2rdf.org/drugbank:DB01143	Amifostine	http://bio2rdf.org/umls:C0595916
http://bio2rdf.org/pubchem.compound:2162	http://bio2rdf.org/drugbank:DB00381	Amlodipine	http://bio2rdf.org/umls:C0151744
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0022568
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0022568
http://bio2rdf.org/pubchem.compound:2083	http://bio2rdf.org/drugbank:DB01001	Salbutamol	http://bio2rdf.org/umls:C0600260
http://bio2rdf.org/pubchem.compound:137	http://bio2rdf.org/drugbank:DB00855	Aminolevulinic acid	http://bio2rdf.org/umls:C0022602
http://bio2rdf.org/pubchem.compound:772	http://bio2rdf.org/drugbank:DB00407	Ardeparin	http://bio2rdf.org/umls:C1536220
http://bio2rdf.org/pubchem.compound:596	http://bio2rdf.org/drugbank:DB05494	CP-4055	http://bio2rdf.org/umls:C0027651
http://bio2rdf.org/pubchem.compound:2159	http://bio2rdf.org/drugbank:DB06288	Amisulpride	http://bio2rdf.org/umls:C0424095
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0013395
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0948873
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0184567
http://bio2rdf.org/pubchem.compound:1775	http://bio2rdf.org/drugbank:DB00252	Phenytoin	http://bio2rdf.org/umls:C0003811
http://bio2rdf.org/pubchem.compound:681	http://bio2rdf.org/drugbank:DB00988	Dopamine	http://bio2rdf.org/umls:C0036690
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0740380
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0740380
http://bio2rdf.org/pubchem.compound:2118	http://bio2rdf.org/drugbank:DB00404	Alprazolam	http://bio2rdf.org/umls:C0349231
http://bio2rdf.org/pubchem.compound:596	http://bio2rdf.org/drugbank:DB05494	CP-4055	http://bio2rdf.org/umls:C0023449
http://bio2rdf.org/pubchem.compound:888	http://bio2rdf.org/drugbank:DB01378	Magnesium	http://bio2rdf.org/umls:C0039621
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0015967
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0015967
http://bio2rdf.org/pubchem.compound:2141	http://bio2rdf.org/drugbank:DB01143	Amifostine	http://bio2rdf.org/umls:C0006826
http://bio2rdf.org/pubchem.compound:1983	http://bio2rdf.org/drugbank:DB00316	Acetaminophen	http://bio2rdf.org/umls:C0029408
http://bio2rdf.org/pubchem.compound:1986	http://bio2rdf.org/drugbank:DB00819	Acetazolamide	http://bio2rdf.org/umls:C0238284
http://bio2rdf.org/pubchem.compound:1978	http://bio2rdf.org/drugbank:DB01193	Acebutolol	http://bio2rdf.org/umls:C0151636
http://bio2rdf.org/pubchem.compound:2118	http://bio2rdf.org/drugbank:DB00404	Alprazolam	http://bio2rdf.org/umls:C0001818
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB00787	Aciclovir	http://bio2rdf.org/umls:C0276225
http://bio2rdf.org/pubchem.compound:2022	http://bio2rdf.org/drugbank:DB05347	iontophoretic acyclovir	http://bio2rdf.org/umls:C0276225
http://bio2rdf.org/pubchem.compound:2160	http://bio2rdf.org/drugbank:DB00321	Amitriptyline	http://bio2rdf.org/umls:C1269683
http://bio2rdf.org/pubchem.compound:2083	http://bio2rdf.org/drugbank:DB01001	Salbutamol	http://bio2rdf.org/umls:C0004099
http://bio2rdf.org/pubchem.compound:888	http://bio2rdf.org/drugbank:DB01378	Magnesium	http://bio2rdf.org/umls:C0151723
http://bio2rdf.org/pubchem.compound:2099	http://bio2rdf.org/drugbank:DB00969	Alosetron	http://bio2rdf.org/umls:C0022104
http://bio2rdf.org/pubchem.compound:2162	http://bio2rdf.org/drugbank:DB00381	Amlodipine	http://bio2rdf.org/umls:C0020649
http://bio2rdf.org/pubchem.compound:2141	http://bio2rdf.org/drugbank:DB01143	Amifostine	http://bio2rdf.org/umls:C0009450
http://bio2rdf.org/pubchem.compound:2141	http://bio2rdf.org/drugbank:DB01143	Amifostine	http://bio2rdf.org/umls:C0007131
http://bio2rdf.org/pubchem.compound:2088	http://bio2rdf.org/drugbank:DB00630	Alendronate	http://bio2rdf.org/umls:C0016658
http://bio2rdf.org/pubchem.compound:772	http://bio2rdf.org/drugbank:DB00407	Ardeparin	http://bio2rdf.org/umls:C0027051
http://bio2rdf.org/pubchem.compound:2094	http://bio2rdf.org/drugbank:DB00437	Allopurinol	http://bio2rdf.org/umls:C0280100
http://bio2rdf.org/pubchem.compound:2162	http://bio2rdf.org/drugbank:DB00381	Amlodipine	http://bio2rdf.org/umls:C0002963
